dataset,kind,seed,config,capacity,levels,requests,hits,misses,hit_rate_percent
repeat_24.txt,repeat,24,LIRS_10,10,1,20000,16119,3881,80.595000
repeat_24.txt,repeat,24,LIRS_100,100,1,20000,17009,2991,85.045000
repeat_24.txt,repeat,24,LIRS_125,125,1,20000,17250,2750,86.250000
repeat_24.txt,repeat,24,LIRS_150,150,1,20000,17500,2500,87.500000
repeat_24.txt,repeat,24,LIRS_175,175,1,20000,17755,2245,88.775000
repeat_24.txt,repeat,24,LIRS_200,200,1,20000,17976,2024,89.880000
repeat_24.txt,repeat,24,LIRS_25,25,1,20000,16255,3745,81.275000
repeat_24.txt,repeat,24,LIRS_50,50,1,20000,16516,3484,82.580000
repeat_24.txt,repeat,24,LIRS_75,75,1,20000,16772,3228,83.860000
repeat_24.txt,repeat,24,LRU20_2Q80,100,2,20000,16838,3162,84.190000
repeat_24.txt,repeat,24,LRU20_ARC80,100,2,20000,16792,3208,83.960000
repeat_24.txt,repeat,24,LRU20_LFU80,100,2,20000,16818,3182,84.090000
repeat_24.txt,repeat,24,LRU20_LIRS80,100,2,20000,16806,3194,84.030000
repeat_24.txt,repeat,24,LRU_10,10,1,20000,16115,3885,80.575000
repeat_24.txt,repeat,24,LRU_100,100,1,20000,16997,3003,84.985000
repeat_24.txt,repeat,24,LRU_125,125,1,20000,17237,2763,86.185000
repeat_24.txt,repeat,24,LRU_150,150,1,20000,17483,2517,87.415000
repeat_24.txt,repeat,24,LRU_175,175,1,20000,17721,2279,88.605000
repeat_24.txt,repeat,24,LRU_200,200,1,20000,17990,2010,89.950000
repeat_24.txt,repeat,24,LRU_25,25,1,20000,16253,3747,81.265000
repeat_24.txt,repeat,24,LRU_50,50,1,20000,16509,3491,82.545000
repeat_24.txt,repeat,24,LRU_75,75,1,20000,16749,3251,83.745000
repeat_24.txt,repeat,24,BELADY_10,10,1,20000,16714,3286,83.570000
repeat_24.txt,repeat,24,BELADY_25,25,1,20000,17209,2791,86.045000
repeat_24.txt,repeat,24,BELADY_50,50,1,20000,17725,2275,88.625000
repeat_24.txt,repeat,24,BELADY_75,75,1,20000,18102,1898,90.510000
repeat_24.txt,repeat,24,BELADY_100,100,1,20000,18406,1594,92.030000
repeat_24.txt,repeat,24,BELADY_125,125,1,20000,18647,1353,93.235000
repeat_24.txt,repeat,24,BELADY_150,150,1,20000,18864,1136,94.320000
repeat_24.txt,repeat,24,BELADY_175,175,1,20000,19046,954,95.230000
repeat_24.txt,repeat,24,BELADY_200,200,1,20000,19197,803,95.985000
repeat_25.txt,repeat,25,2Q_10,10,1,20000,16095,3905,80.475000
repeat_25.txt,repeat,25,2Q_100,100,1,20000,16981,3019,84.905000
repeat_25.txt,repeat,25,2Q_125,125,1,20000,17259,2741,86.295000
repeat_25.txt,repeat,25,2Q_150,150,1,20000,17511,2489,87.555000
repeat_25.txt,repeat,25,2Q_175,175,1,20000,17718,2282,88.590000
repeat_25.txt,repeat,25,2Q_200,200,1,20000,17972,2028,89.860000
repeat_25.txt,repeat,25,2Q_25,25,1,20000,16234,3766,81.170000
repeat_25.txt,repeat,25,2Q_50,50,1,20000,16505,3495,82.525000
repeat_25.txt,repeat,25,2Q_75,75,1,20000,16738,3262,83.690000
repeat_25.txt,repeat,25,ARC_10,10,1,20000,16077,3923,80.385000
repeat_25.txt,repeat,25,ARC_100,100,1,20000,17004,2996,85.020000
repeat_25.txt,repeat,25,ARC_125,125,1,20000,17252,2748,86.260000
repeat_25.txt,repeat,25,ARC_150,150,1,20000,17525,2475,87.625000
repeat_25.txt,repeat,25,ARC_175,175,1,20000,17744,2256,88.720000
repeat_25.txt,repeat,25,ARC_200,200,1,20000,17970,2030,89.850000
repeat_25.txt,repeat,25,ARC_25,25,1,20000,16232,3768,81.160000
repeat_25.txt,repeat,25,ARC_50,50,1,20000,16506,3494,82.530000
repeat_25.txt,repeat,25,ARC_75,75,1,20000,16763,3237,83.815000
repeat_25.txt,repeat,25,LFU_10,10,1,20000,16076,3924,80.380000
repeat_25.txt,repeat,25,LFU_100,100,1,20000,16997,3003,84.985000
repeat_25.txt,repeat,25,LFU_125,125,1,20000,17245,2755,86.225000
repeat_25.txt,repeat,25,LFU_150,150,1,20000,17504,2496,87.520000
repeat_25.txt,repeat,25,LFU_175,175,1,20000,17741,2259,88.705000
repeat_25.txt,repeat,25,LFU_200,200,1,20000,18010,1990,90.050000
repeat_25.txt,repeat,25,LFU_25,25,1,20000,16233,3767,81.165000
repeat_25.txt,repeat,25,LFU_50,50,1,20000,16486,3514,82.430000
repeat_25.txt,repeat,25,LFU_75,75,1,20000,16735,3265,83.675000
repeat_25.txt,repeat,25,LIRS_10,10,1,20000,16081,3919,80.405000
repeat_25.txt,repeat,25,LIRS_100,100,1,20000,16991,3009,84.955000
repeat_25.txt,repeat,25,LIRS_125,125,1,20000,17271,2729,86.355000
repeat_25.txt,repeat,25,LIRS_150,150,1,20000,17495,2505,87.475000
repeat_25.txt,repeat,25,LIRS_175,175,1,20000,17727,2273,88.635000
repeat_25.txt,repeat,25,LIRS_200,200,1,20000,17977,2023,89.885000
repeat_25.txt,repeat,25,LIRS_25,25,1,20000,16260,3740,81.300000
repeat_25.txt,repeat,25,LIRS_50,50,1,20000,16510,3490,82.550000
repeat_25.txt,repeat,25,LIRS_75,75,1,20000,16754,3246,83.770000
repeat_25.txt,repeat,25,LRU20_2Q80,100,2,20000,16832,3168,84.160000
repeat_25.txt,repeat,25,LRU20_ARC80,100,2,20000,16800,3200,84.000000
repeat_25.txt,repeat,25,LRU20_LFU80,100,2,20000,16831,3169,84.155000
repeat_25.txt,repeat,25,LRU20_LIRS80,100,2,20000,16831,3169,84.155000
repeat_25.txt,repeat,25,LRU_10,10,1,20000,16078,3922,80.390000
repeat_25.txt,repeat,25,LRU_100,100,1,20000,17013,2987,85.065000
repeat_25.txt,repeat,25,LRU_125,125,1,20000,17261,2739,86.305000
repeat_25.txt,repeat,25,LRU_150,150,1,20000,17515,2485,87.575000
repeat_25.txt,repeat,25,LRU_175,175,1,20000,17747,2253,88.735000
repeat_25.txt,repeat,25,LRU_200,200,1,20000,17971,2029,89.855000
repeat_25.txt,repeat,25,LRU_25,25,1,20000,16254,3746,81.270000
repeat_25.txt,repeat,25,LRU_50,50,1,20000,16512,3488,82.560000
repeat_25.txt,repeat,25,LRU_75,75,1,20000,16762,3238,83.810000
repeat_25.txt,repeat,25,BELADY_10,10,1,20000,16715,3285,83.575000
repeat_25.txt,repeat,25,BELADY_25,25,1,20000,17212,2788,86.060000
repeat_25.txt,repeat,25,BELADY_50,50,1,20000,17719,2281,88.595000
repeat_25.txt,repeat,25,BELADY_75,75,1,20000,18110,1890,90.550000
repeat_25.txt,repeat,25,BELADY_100,100,1,20000,18401,1599,92.005000
repeat_25.txt,repeat,25,BELADY_125,125,1,20000,18658,1342,93.290000
repeat_25.txt,repeat,25,BELADY_150,150,1,20000,18861,1139,94.305000
repeat_25.txt,repeat,25,BELADY_175,175,1,20000,19055,945,95.275000
repeat_25.txt,repeat,25,BELADY_200,200,1,20000,19212,788,96.060000
repeat_26.txt,repeat,26,2Q_10,10,1,20000,16120,3880,80.600000
repeat_26.txt,repeat,26,2Q_100,100,1,20000,16977,3023,84.885000
repeat_26.txt,repeat,26,2Q_125,125,1,20000,17243,2757,86.215000
repeat_26.txt,repeat,26,2Q_150,150,1,20000,17522,2478,87.610000
repeat_26.txt,repeat,26,2Q_175,175,1,20000,17759,2241,88.795000
repeat_26.txt,repeat,26,2Q_200,200,1,20000,17979,2021,89.895000
repeat_26.txt,repeat,26,2Q_25,25,1,20000,16277,3723,81.385000
repeat_26.txt,repeat,26,2Q_50,50,1,20000,16503,3497,82.515000
repeat_26.txt,repeat,26,2Q_75,75,1,20000,16740,3260,83.700000
repeat_26.txt,repeat,26,ARC_10,10,1,20000,16119,3881,80.595000
repeat_26.txt,repeat,26,ARC_100,100,1,20000,17031,2969,85.155000
repeat_26.txt,repeat,26,ARC_125,125,1,20000,17252,2748,86.260000
repeat_26.txt,repeat,26,ARC_150,150,1,20000,17505,2495,87.525000
repeat_26.txt,repeat,26,ARC_175,175,1,20000,17744,2256,88.720000
repeat_26.txt,repeat,26,ARC_200,200,1,20000,18008,1992,90.040000
repeat_26.txt,repeat,26,ARC_25,25,1,20000,16258,3742,81.290000
repeat_26.txt,repeat,26,ARC_50,50,1,20000,16514,3486,82.570000
repeat_26.txt,repeat,26,ARC_75,75,1,20000,16768,3232,83.840000
repeat_26.txt,repeat,26,LFU_10,10,1,20000,16127,3873,80.635000
repeat_26.txt,repeat,26,LFU_100,100,1,20000,17043,2957,85.215000
repeat_26.txt,repeat,26,LFU_125,125,1,20000,17299,2701,86.495000
repeat_26.txt,repeat,26,LFU_150,150,1,20000,17527,2473,87.635000
repeat_26.txt,repeat,26,LFU_175,175,1,20000,17780,2220,88.900000
repeat_26.txt,repeat,26,LFU_200,200,1,20000,18009,1991,90.045000
repeat_26.txt,repeat,26,LFU_25,25,1,20000,16279,3721,81.395000
repeat_26.txt,repeat,26,LFU_50,50,1,20000,16524,3476,82.620000
repeat_26.txt,repeat,26,LFU_75,75,1,20000,16778,3222,83.890000
repeat_26.txt,repeat,26,LIRS_10,10,1,20000,16108,3892,80.540000
repeat_26.txt,repeat,26,LIRS_100,100,1,20000,17028,2972,85.140000
repeat_26.txt,repeat,26,LIRS_125,125,1,20000,17265,2735,86.325000
repeat_26.txt,repeat,26,LIRS_150,150,1,20000,17506,2494,87.530000
repeat_26.txt,repeat,26,LIRS_175,175,1,20000,17758,2242,88.790000
repeat_26.txt,repeat,26,LIRS_200,200,1,20000,18018,1982,90.090000
repeat_26.txt,repeat,26,LIRS_25,25,1,20000,16275,3725,81.375000
repeat_26.txt,repeat,26,LIRS_50,50,1,20000,16519,3481,82.595000
repeat_26.txt,repeat,26,LIRS_75,75,1,20000,16777,3223,83.885000
repeat_26.txt,repeat,26,LRU20_2Q80,100,2,20000,16818,3182,84.090000
repeat_26.txt,repeat,26,LRU20_ARC80,100,2,20000,16812,3188,84.060000
repeat_26.txt,repeat,26,LRU20_LFU80,100,2,20000,16832,3168,84.160000
repeat_26.txt,repeat,26,LRU20_LIRS80,100,2,20000,16811,3189,84.055000
repeat_26.txt,repeat,26,LRU_10,10,1,20000,16109,3891,80.545000
repeat_26.txt,repeat,26,LRU_100,100,1,20000,17009,2991,85.045000
repeat_26.txt,repeat,26,LRU_125,125,1,20000,17254,2746,86.270000
repeat_26.txt,repeat,26,LRU_150,150,1,20000,17509,2491,87.545000
repeat_26.txt,repeat,26,LRU_175,175,1,20000,17751,2249,88.755000
repeat_26.txt,repeat,26,LRU_200,200,1,20000,18010,1990,90.050000
repeat_26.txt,repeat,26,LRU_25,25,1,20000,16272,3728,81.360000
repeat_26.txt,repeat,26,LRU_50,50,1,20000,16529,3471,82.645000
repeat_26.txt,repeat,26,LRU_75,75,1,20000,16766,3234,83.830000
repeat_26.txt,repeat,26,BELADY_10,10,1,20000,16725,3275,83.625000
repeat_26.txt,repeat,26,BELADY_25,25,1,20000,17205,2795,86.025000
repeat_26.txt,repeat,26,BELADY_50,50,1,20000,17736,2264,88.680000
repeat_26.txt,repeat,26,BELADY_75,75,1,20000,18108,1892,90.540000
repeat_26.txt,repeat,26,BELADY_100,100,1,20000,18414,1586,92.070000
repeat_26.txt,repeat,26,BELADY_125,125,1,20000,18667,1333,93.335000
repeat_26.txt,repeat,26,BELADY_150,150,1,20000,18868,1132,94.340000
repeat_26.txt,repeat,26,BELADY_175,175,1,20000,19043,957,95.215000
repeat_26.txt,repeat,26,BELADY_200,200,1,20000,19197,803,95.985000
repeat_27.txt,repeat,27,2Q_10,10,1,20000,16114,3886,80.570000
repeat_27.txt,repeat,27,2Q_100,100,1,20000,17040,2960,85.200000
repeat_27.txt,repeat,27,2Q_125,125,1,20000,17275,2725,86.375000
repeat_27.txt,repeat,27,2Q_150,150,1,20000,17523,2477,87.615000
repeat_27.txt,repeat,27,2Q_175,175,1,20000,17792,2208,88.960000
repeat_27.txt,repeat,27,2Q_200,200,1,20000,18012,1988,90.060000
repeat_27.txt,repeat,27,2Q_25,25,1,20000,16248,3752,81.240000
repeat_27.txt,repeat,27,2Q_50,50,1,20000,16506,3494,82.530000
repeat_27.txt,repeat,27,2Q_75,75,1,20000,16778,3222,83.890000
repeat_27.txt,repeat,27,ARC_10,10,1,20000,16123,3877,80.615000
repeat_27.txt,repeat,27,ARC_100,100,1,20000,17025,2975,85.125000
repeat_27.txt,repeat,27,ARC_125,125,1,20000,17263,2737,86.315000
repeat_27.txt,repeat,27,ARC_150,150,1,20000,17527,2473,87.635000
repeat_27.txt,repeat,27,ARC_175,175,1,20000,17771,2229,88.855000
repeat_27.txt,repeat,27,ARC_200,200,1,20000,18022,1978,90.110000
repeat_27.txt,repeat,27,ARC_25,25,1,20000,16268,3732,81.340000
repeat_27.txt,repeat,27,ARC_50,50,1,20000,16526,3474,82.630000
repeat_27.txt,repeat,27,ARC_75,75,1,20000,16777,3223,83.885000
repeat_27.txt,repeat,27,LFU_10,10,1,20000,16122,3878,80.610000
repeat_27.txt,repeat,27,LFU_100,100,1,20000,17051,2949,85.255000
repeat_27.txt,repeat,27,LFU_125,125,1,20000,17257,2743,86.285000
repeat_27.txt,repeat,27,LFU_150,150,1,20000,17510,2490,87.550000
repeat_27.txt,repeat,27,LFU_175,175,1,20000,17771,2229,88.855000
repeat_27.txt,repeat,27,LFU_200,200,1,20000,18009,1991,90.045000
repeat_27.txt,repeat,27,LFU_25,25,1,20000,16264,3736,81.320000
repeat_27.txt,repeat,27,LFU_50,50,1,20000,16536,3464,82.680000
repeat_27.txt,repeat,27,LFU_75,75,1,20000,16791,3209,83.955000
repeat_27.txt,repeat,27,LIRS_10,10,1,20000,16118,3882,80.590000
repeat_27.txt,repeat,27,LIRS_100,100,1,20000,17030,2970,85.150000
repeat_27.txt,repeat,27,LIRS_125,125,1,20000,17284,2716,86.420000
repeat_27.txt,repeat,27,LIRS_150,150,1,20000,17530,2470,87.650000
repeat_27.txt,repeat,27,LIRS_175,175,1,20000,17777,2223,88.885000
repeat_27.txt,repeat,27,LIRS_200,200,1,20000,18027,1973,90.135000
repeat_27.txt,repeat,27,LIRS_25,25,1,20000,16286,3714,81.430000
repeat_27.txt,repeat,27,LIRS_50,50,1,20000,16520,3480,82.600000
repeat_27.txt,repeat,27,LIRS_75,75,1,20000,16778,3222,83.890000
repeat_27.txt,repeat,27,LRU20_2Q80,100,2,20000,16876,3124,84.380000
repeat_27.txt,repeat,27,LRU20_ARC80,100,2,20000,16820,3180,84.100000
repeat_27.txt,repeat,27,LRU20_LFU80,100,2,20000,16814,3186,84.070000
repeat_27.txt,repeat,27,LRU20_LIRS80,100,2,20000,16812,3188,84.060000
repeat_27.txt,repeat,27,LRU_10,10,1,20000,16117,3883,80.585000
repeat_27.txt,repeat,27,LRU_100,100,1,20000,17013,2987,85.065000
repeat_27.txt,repeat,27,LRU_125,125,1,20000,17264,2736,86.320000
repeat_27.txt,repeat,27,LRU_150,150,1,20000,17525,2475,87.625000
repeat_27.txt,repeat,27,LRU_175,175,1,20000,17765,2235,88.825000
repeat_27.txt,repeat,27,LRU_200,200,1,20000,18021,1979,90.105000
repeat_27.txt,repeat,27,LRU_25,25,1,20000,16280,3720,81.400000
repeat_27.txt,repeat,27,LRU_50,50,1,20000,16523,3477,82.615000
repeat_27.txt,repeat,27,LRU_75,75,1,20000,16778,3222,83.890000
repeat_27.txt,repeat,27,BELADY_10,10,1,20000,16734,3266,83.670000
repeat_27.txt,repeat,27,BELADY_25,25,1,20000,17227,2773,86.135000
repeat_27.txt,repeat,27,BELADY_50,50,1,20000,17752,2248,88.760000
repeat_27.txt,repeat,27,BELADY_75,75,1,20000,18117,1883,90.585000
repeat_27.txt,repeat,27,BELADY_100,100,1,20000,18400,1600,92.000000
repeat_27.txt,repeat,27,BELADY_125,125,1,20000,18671,1329,93.355000
repeat_27.txt,repeat,27,BELADY_150,150,1,20000,18875,1125,94.375000
repeat_27.txt,repeat,27,BELADY_175,175,1,20000,19069,931,95.345000
repeat_27.txt,repeat,27,BELADY_200,200,1,20000,19217,783,96.085000
repeat_28.txt,repeat,28,2Q_10,10,1,20000,16075,3925,80.375000
repeat_28.txt,repeat,28,2Q_100,100,1,20000,17002,2998,85.010000
repeat_28.txt,repeat,28,2Q_125,125,1,20000,17254,2746,86.270000
repeat_28.txt,repeat,28,2Q_150,150,1,20000,17512,2488,87.560000
repeat_28.txt,repeat,28,2Q_175,175,1,20000,17759,2241,88.795000
repeat_28.txt,repeat,28,2Q_200,200,1,20000,18006,1994,90.030000
repeat_28.txt,repeat,28,2Q_25,25,1,20000,16228,3772,81.140000
repeat_28.txt,repeat,28,2Q_50,50,1,20000,16515,3485,82.575000
repeat_28.txt,repeat,28,2Q_75,75,1,20000,16752,3248,83.760000
repeat_28.txt,repeat,28,ARC_10,10,1,20000,16084,3916,80.420000
repeat_28.txt,repeat,28,ARC_100,100,1,20000,17041,2959,85.205000
repeat_28.txt,repeat,28,ARC_125,125,1,20000,17261,2739,86.305000
repeat_28.txt,repeat,28,ARC_150,150,1,20000,17514,2486,87.570000
repeat_28.txt,repeat,28,ARC_175,175,1,20000,17751,2249,88.755000
repeat_28.txt,repeat,28,ARC_200,200,1,20000,17997,2003,89.985000
repeat_28.txt,repeat,28,ARC_25,25,1,20000,16239,3761,81.195000
repeat_28.txt,repeat,28,ARC_50,50,1,20000,16498,3502,82.490000
repeat_28.txt,repeat,28,ARC_75,75,1,20000,16756,3244,83.780000
repeat_28.txt,repeat,28,LFU_10,10,1,20000,16068,3932,80.340000
repeat_28.txt,repeat,28,LFU_100,100,1,20000,17002,2998,85.010000
repeat_28.txt,repeat,28,LFU_125,125,1,20000,17272,2728,86.360000
repeat_28.txt,repeat,28,LFU_150,150,1,20000,17498,2502,87.490000
repeat_28.txt,repeat,28,LFU_175,175,1,20000,17739,2261,88.695000
repeat_28.txt,repeat,28,LFU_200,200,1,20000,17987,2013,89.935000
repeat_28.txt,repeat,28,LFU_25,25,1,20000,16202,3798,81.010000
repeat_28.txt,repeat,28,LFU_50,50,1,20000,16486,3514,82.430000
repeat_28.txt,repeat,28,LFU_75,75,1,20000,16754,3246,83.770000
repeat_28.txt,repeat,28,LIRS_10,10,1,20000,16081,3919,80.405000
repeat_28.txt,repeat,28,LIRS_100,100,1,20000,17030,2970,85.150000
repeat_28.txt,repeat,28,LIRS_125,125,1,20000,17261,2739,86.305000
repeat_28.txt,repeat,28,LIRS_150,150,1,20000,17505,2495,87.525000
repeat_28.txt,repeat,28,LIRS_175,175,1,20000,17756,2244,88.780000
repeat_28.txt,repeat,28,LIRS_200,200,1,20000,17994,2006,89.970000
repeat_28.txt,repeat,28,LIRS_25,25,1,20000,16243,3757,81.215000
repeat_28.txt,repeat,28,LIRS_50,50,1,20000,16516,3484,82.580000
repeat_28.txt,repeat,28,LIRS_75,75,1,20000,16775,3225,83.875000
repeat_28.txt,repeat,28,LRU20_2Q80,100,2,20000,16837,3163,84.185000
repeat_28.txt,repeat,28,LRU20_ARC80,100,2,20000,16819,3181,84.095000
repeat_28.txt,repeat,28,LRU20_LFU80,100,2,20000,16805,3195,84.025000
repeat_28.txt,repeat,28,LRU20_LIRS80,100,2,20000,16809,3191,84.045000
repeat_28.txt,repeat,28,LRU_10,10,1,20000,16080,3920,80.400000
repeat_28.txt,repeat,28,LRU_100,100,1,20000,17011,2989,85.055000
repeat_28.txt,repeat,28,LRU_125,125,1,20000,17254,2746,86.270000
repeat_28.txt,repeat,28,LRU_150,150,1,20000,17502,2498,87.510000
repeat_28.txt,repeat,28,LRU_175,175,1,20000,17748,2252,88.740000
repeat_28.txt,repeat,28,LRU_200,200,1,20000,17997,2003,89.985000
repeat_28.txt,repeat,28,LRU_25,25,1,20000,16246,3754,81.230000
repeat_28.txt,repeat,28,LRU_50,50,1,20000,16513,3487,82.565000
repeat_28.txt,repeat,28,LRU_75,75,1,20000,16760,3240,83.800000
repeat_28.txt,repeat,28,BELADY_10,10,1,20000,16712,3288,83.560000
repeat_28.txt,repeat,28,BELADY_25,25,1,20000,17209,2791,86.045000
repeat_28.txt,repeat,28,BELADY_50,50,1,20000,17728,2272,88.640000
repeat_28.txt,repeat,28,BELADY_75,75,1,20000,18080,1920,90.400000
repeat_28.txt,repeat,28,BELADY_100,100,1,20000,18378,1622,91.890000
repeat_28.txt,repeat,28,BELADY_125,125,1,20000,18639,1361,93.195000
repeat_28.txt,repeat,28,BELADY_150,150,1,20000,18870,1130,94.350000
repeat_28.txt,repeat,28,BELADY_175,175,1,20000,19046,954,95.230000
repeat_28.txt,repeat,28,BELADY_200,200,1,20000,19197,803,95.985000
repeat_29.txt,repeat,29,2Q_10,10,1,20000,16152,3848,80.760000
repeat_29.txt,repeat,29,2Q_100,100,1,20000,17032,2968,85.160000
repeat_29.txt,repeat,29,2Q_125,125,1,20000,17295,2705,86.475000
repeat_29.txt,repeat,29,2Q_150,150,1,20000,17587,2413,87.935000
repeat_29.txt,repeat,29,2Q_175,175,1,20000,17819,2181,89.095000
repeat_29.txt,repeat,29,2Q_200,200,1,20000,18081,1919,90.405000
repeat_29.txt,repeat,29,2Q_25,25,1,20000,16281,3719,81.405000
repeat_29.txt,repeat,29,2Q_50,50,1,20000,16550,3450,82.750000
repeat_29.txt,repeat,29,2Q_75,75,1,20000,16773,3227,83.865000
repeat_29.txt,repeat,29,ARC_10,10,1,20000,16135,3865,80.675000
repeat_29.txt,repeat,29,ARC_100,100,1,20000,17016,2984,85.080000
repeat_29.txt,repeat,29,ARC_125,125,1,20000,17282,2718,86.410000
repeat_29.txt,repeat,29,ARC_150,150,1,20000,17522,2478,87.610000
repeat_29.txt,repeat,29,ARC_175,175,1,20000,17779,2221,88.895000
repeat_29.txt,repeat,29,ARC_200,200,1,20000,18036,1964,90.180000
repeat_29.txt,repeat,29,ARC_25,25,1,20000,16282,3718,81.410000
repeat_29.txt,repeat,29,ARC_50,50,1,20000,16542,3458,82.710000
repeat_29.txt,repeat,29,ARC_75,75,1,20000,16782,3218,83.910000
repeat_29.txt,repeat,29,LFU_10,10,1,20000,16137,3863,80.685000
repeat_29.txt,repeat,29,LFU_100,100,1,20000,16997,3003,84.985000
repeat_29.txt,repeat,29,LFU_125,125,1,20000,17241,2759,86.205000
repeat_29.txt,repeat,29,LFU_150,150,1,20000,17507,2493,87.535000
repeat_29.txt,repeat,29,LFU_175,175,1,20000,17763,2237,88.815000
repeat_29.txt,repeat,29,LFU_200,200,1,20000,18011,1989,90.055000
repeat_29.txt,repeat,29,LFU_25,25,1,20000,16291,3709,81.455000
repeat_29.txt,repeat,29,LFU_50,50,1,20000,16506,3494,82.530000
repeat_29.txt,repeat,29,LFU_75,75,1,20000,16742,3258,83.710000
repeat_29.txt,repeat,29,LIRS_10,10,1,20000,16131,3869,80.655000
repeat_29.txt,repeat,29,LIRS_100,100,1,20000,17016,2984,85.080000
repeat_29.txt,repeat,29,LIRS_125,125,1,20000,17279,2721,86.395000
repeat_29.txt,repeat,29,LIRS_150,150,1,20000,17528,2472,87.640000
repeat_29.txt,repeat,29,LIRS_175,175,1,20000,17792,2208,88.960000
repeat_29.txt,repeat,29,LIRS_200,200,1,20000,18018,1982,90.090000
repeat_29.txt,repeat,29,LIRS_25,25,1,20000,16303,3697,81.515000
repeat_29.txt,repeat,29,LIRS_50,50,1,20000,16538,3462,82.690000
repeat_29.txt,repeat,29,LIRS_75,75,1,20000,16759,3241,83.795000
repeat_29.txt,repeat,29,LRU20_2Q80,100,2,20000,16873,3127,84.365000
repeat_29.txt,repeat,29,LRU20_ARC80,100,2,20000,16802,3198,84.010000
repeat_29.txt,repeat,29,LRU20_LFU80,100,2,20000,16841,3159,84.205000
repeat_29.txt,repeat,29,LRU20_LIRS80,100,2,20000,16832,3168,84.160000
repeat_29.txt,repeat,29,LRU_10,10,1,20000,16126,3874,80.630000
repeat_29.txt,repeat,29,LRU_100,100,1,20000,17003,2997,85.015000
repeat_29.txt,repeat,29,LRU_125,125,1,20000,17257,2743,86.285000
repeat_29.txt,repeat,29,LRU_150,150,1,20000,17536,2464,87.680000
repeat_29.txt,repeat,29,LRU_175,175,1,20000,17775,2225,88.875000
repeat_29.txt,repeat,29,LRU_200,200,1,20000,18035,1965,90.175000
repeat_29.txt,repeat,29,LRU_25,25,1,20000,16284,3716,81.420000
repeat_29.txt,repeat,29,LRU_50,50,1,20000,16555,3445,82.775000
repeat_29.txt,repeat,29,LRU_75,75,1,20000,16779,3221,83.895000
repeat_29.txt,repeat,29,BELADY_10,10,1,20000,16743,3257,83.715000
repeat_29.txt,repeat,29,BELADY_25,25,1,20000,17238,2762,86.190000
repeat_29.txt,repeat,29,BELADY_50,50,1,20000,17762,2238,88.810000
repeat_29.txt,repeat,29,BELADY_75,75,1,20000,18130,1870,90.650000
repeat_29.txt,repeat,29,BELADY_100,100,1,20000,18417,1583,92.085000
repeat_29.txt,repeat,29,BELADY_125,125,1,20000,18673,1327,93.365000
repeat_29.txt,repeat,29,BELADY_150,150,1,20000,18877,1123,94.385000
repeat_29.txt,repeat,29,BELADY_175,175,1,20000,19064,936,95.320000
repeat_29.txt,repeat,29,BELADY_200,200,1,20000,19223,777,96.115000
repeat_30.txt,repeat,30,2Q_10,10,1,20000,16079,3921,80.395000
repeat_30.txt,repeat,30,2Q_100,100,1,20000,16977,3023,84.885000
repeat_30.txt,repeat,30,2Q_125,125,1,20000,17217,2783,86.085000
repeat_30.txt,repeat,30,2Q_150,150,1,20000,17460,2540,87.300000
repeat_30.txt,repeat,30,2Q_175,175,1,20000,17753,2247,88.765000
repeat_30.txt,repeat,30,2Q_200,200,1,20000,18036,1964,90.180000
repeat_30.txt,repeat,30,2Q_25,25,1,20000,16242,3758,81.210000
repeat_30.txt,repeat,30,2Q_50,50,1,20000,16482,3518,82.410000
repeat_30.txt,repeat,30,2Q_75,75,1,20000,16729,3271,83.645000
repeat_30.txt,repeat,30,ARC_10,10,1,20000,16078,3922,80.390000
repeat_30.txt,repeat,30,ARC_100,100,1,20000,16972,3028,84.860000
repeat_30.txt,repeat,30,ARC_125,125,1,20000,17243,2757,86.215000
repeat_30.txt,repeat,30,ARC_150,150,1,20000,17489,2511,87.445000
repeat_30.txt,repeat,30,ARC_175,175,1,20000,17741,2259,88.705000
repeat_30.txt,repeat,30,ARC_200,200,1,20000,18018,1982,90.090000
repeat_30.txt,repeat,30,ARC_25,25,1,20000,16224,3776,81.120000
repeat_30.txt,repeat,30,ARC_50,50,1,20000,16472,3528,82.360000
repeat_30.txt,repeat,30,ARC_75,75,1,20000,16729,3271,83.645000
repeat_30.txt,repeat,30,LFU_10,10,1,20000,16092,3908,80.460000
repeat_30.txt,repeat,30,LFU_100,100,1,20000,16980,3020,84.900000
repeat_30.txt,repeat,30,LFU_125,125,1,20000,17238,2762,86.190000
repeat_30.txt,repeat,30,LFU_150,150,1,20000,17496,2504,87.480000
repeat_30.txt,repeat,30,LFU_175,175,1,20000,17769,2231,88.845000
repeat_30.txt,repeat,30,LFU_200,200,1,20000,18047,1953,90.235000
repeat_30.txt,repeat,30,LFU_25,25,1,20000,16246,3754,81.230000
repeat_30.txt,repeat,30,LFU_50,50,1,20000,16489,3511,82.445000
repeat_30.txt,repeat,30,LFU_75,75,1,20000,16748,3252,83.740000
repeat_30.txt,repeat,30,LIRS_10,10,1,20000,16066,3934,80.330000
repeat_30.txt,repeat,30,LIRS_100,100,1,20000,16973,3027,84.865000
repeat_30.txt,repeat,30,LIRS_125,125,1,20000,17246,2754,86.230000
repeat_30.txt,repeat,30,LIRS_150,150,1,20000,17499,2501,87.495000
